,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count
2624,"[18, 14, 10749, 878]",38117,en,Beastly,10.136000000000001,2011-03-04,Beastly,6.1,1748
2625,"[18, 28]",77635,es,Miss Bala,10.128,2011-10-01,Miss Bala,6.3,50
2626,[18],10316,en,The Ides of March,10.127,2011-10-07,The Ides of March,6.7,1405
2627,[35],55465,en,A Very Harold & Kumar Christmas,10.123,2011-11-04,A Very Harold & Kumar Christmas,6.0,496
2628,"[10751, 16, 14]",73456,en,Barbie: Princess Charm School,10.115,2011-09-13,Barbie: Princess Charm School,6.9,276
2629,"[18, 10749]",60420,en,Like Crazy,10.091000000000001,2011-10-28,Like Crazy,6.5,638
2630,"[28, 80, 18]",45284,ja,アウトレイジ,10.081,2011-12-02,Outrage,6.9,152
2631,"[28, 12, 16, 878, 18]",65291,en,Green Lantern: Emerald Knights,10.078,2011-06-07,Green Lantern: Emerald Knights,6.2,187
2632,"[14, 16, 28, 35, 10751]",79379,en,Book of Dragons,10.057,2011-11-15,Book of Dragons,6.5,87
2633,"[18, 878]",55420,en,Another Earth,10.03,2011-07-22,Another Earth,6.7,853
2634,"[28, 53, 9648]",70435,en,Haywire,10.015,2011-11-06,Haywire,5.6,747
2635,"[10751, 35, 28]",56288,en,Spy Kids: All the Time in the World,10.009,2011-08-19,Spy Kids: All the Time in the World,4.6,487
2636,"[35, 10749]",48988,en,Hall Pass,9.984,2011-02-25,Hall Pass,5.5,1009
2637,"[16, 10751]",77887,en,Hawaiian Vacation,9.935,2011-06-24,Hawaiian Vacation,6.8,267
2638,"[18, 35, 10751]",74465,en,We Bought a Zoo,9.931000000000001,2011-12-23,We Bought a Zoo,6.7,1523
2639,"[18, 10749]",71325,sv,Kyss mig,9.918,2011-11-11,With Every Heartbeat,7.2,108
2640,"[28, 14]",37034,zh,苏乞儿,9.855,2011-05-13,True Legend,6.3,76
2641,[18],64685,en,Extremely Loud & Incredibly Close,9.828,2011-12-24,Extremely Loud & Incredibly Close,7.0,1231
2642,"[28, 18, 27, 9648, 53]",41215,en,Black Death,9.818999999999999,2011-03-11,Black Death,5.9,425
2643,"[35, 10749]",55721,en,Bridesmaids,9.805,2011-05-13,Bridesmaids,6.5,2783
2644,"[28, 53, 12]",50456,en,Hanna,9.709,2011-04-08,Hanna,6.6,1944
2645,"[18, 53, 27]",48171,en,The Rite,9.676,2011-01-28,The Rite,5.9,994
2646,[27],72571,en,Paranormal Activity 3,9.669,2011-10-21,Paranormal Activity 3,5.9,1197
2647,"[16, 28, 12]",56590,en,All Star Superman,9.627,2011-02-22,All Star Superman,6.8,196
2648,"[28, 35, 878]",59678,en,Attack the Block,9.612,2011-07-29,Attack the Block,6.4,1144
2649,"[18, 53, 80]",65760,uk,The Whistleblower,9.578,2011-08-05,The Whistleblower,6.7,269
2650,"[878, 14]",76535,en,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,9.538,2011-10-25,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,7.2,154
2651,"[28, 18, 80]",73499,en,The Double,9.531,2011-10-28,The Double,5.9,341
2652,"[35, 18]",44564,en,The Dilemma,9.517999999999999,2011-01-13,The Dilemma,5.3,448
2653,"[80, 18, 28, 53, 878]",42194,en,TEKKEN,9.502,2011-07-19,TEKKEN,5.1,329
2654,"[53, 18]",50839,en,Margin Call,9.498,2011-10-21,Margin Call,6.8,856
2655,"[16, 10751]",49953,en,Sammy's avonturen: De geheime doorgang,9.485,2011-03-25,A Turtle's Tale: Sammy's Adventures,5.8,318
2656,"[18, 53]",50837,en,Martha Marcy May Marlene,9.477,2011-10-21,Martha Marcy May Marlene,6.7,413
2657,"[80, 18]",75622,en,Rampart,9.413,2011-11-23,Rampart,5.5,189
2658,"[35, 18]",51017,en,Madea's Big Happy Family,9.392999999999999,2011-04-22,Madea's Big Happy Family,6.7,71
2659,[35],16538,en,"I Love You, Man",9.37,2009-03-20,"I Love You, Man",6.5,897
2660,"[18, 27]",65599,en,The Woman,9.219,2011-10-14,The Woman,6.0,229
2661,"[16, 35, 10751, 10770]",71689,en,Phineas and Ferb the Movie: Across the 2nd Dimension,9.203,2011-08-05,Phineas and Ferb the Movie: Across the 2nd Dimension,6.6,226
2662,"[35, 10751]",54540,en,Beverly Hills Chihuahua 2,9.152000000000001,2011-02-01,Beverly Hills Chihuahua 2,5.1,150
2663,[99],54293,en,Zeitgeist: Moving Forward,9.15,2011-01-15,Zeitgeist: Moving Forward,7.1,104
2664,[18],52505,en,The Other Woman,9.15,2011-02-04,The Other Woman,6.2,220
2665,"[18, 35]",62564,no,"Få meg på, for faen",9.137,2011-11-11,"Turn Me On, Dammit!",6.3,88
2666,"[28, 53, 80]",45610,en,Machine Gun Preacher,9.12,2011-09-23,Machine Gun Preacher,6.5,477
2667,"[12, 28, 53, 80]",81390,en,A Lonely Place to Die,9.104,2011-04-09,A Lonely Place to Die,6.1,251
2668,"[28, 12, 16, 10751, 14, 35]",417859,en,Puss in Boots,9.078,2011-10-28,Puss in Boots,6.3,1422
2669,"[18, 35]",65218,en,Lemonade Mouth,9.052999999999999,2011-04-15,Lemonade Mouth,7.2,485
2670,"[18, 53, 9648]",69668,en,Dream House,9.047,2011-09-30,Dream House,6.0,670
2671,"[18, 35]",55725,en,Win Win,9.015,2011-03-18,Win Win,6.9,266
2672,"[28, 53, 878]",71254,en,Arena,9.013,2011-10-11,Arena,4.9,139
2673,"[18, 10749]",46705,en,Blue Valentine,8.994,2010-12-29,Blue Valentine,6.9,1677
2674,"[27, 53, 9648]",73588,en,The Caller,8.99,2011-08-26,The Caller,6.0,115
2675,"[36, 18]",71688,en,The Iron Lady,8.987,2011-12-30,The Iron Lady,6.4,899
2676,"[16, 10751, 14]",57737,en,Barbie: A Fairy Secret,8.98,2011-03-15,Barbie: A Fairy Secret,6.1,197
2677,"[18, 35, 10749]",40161,en,The Decoy Bride,8.976,2011-10-10,The Decoy Bride,6.0,125
2678,"[10751, 35]",60307,en,Diary of a Wimpy Kid: Rodrick Rules,8.961,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,6.4,492
2679,"[53, 27]",49797,ko,악마를 보았다,8.904,2011-01-21,I Saw the Devil,7.7,951
2680,"[80, 18, 27, 9648]",34335,en,Nine Dead,8.882,2011-03-09,Nine Dead,5.1,125
2681,"[12, 18, 28]",58857,ja,十三人の刺客,8.866,2011-03-30,13 Assassins,7.3,514
2682,"[12, 16, 10751]",50321,en,Mars Needs Moms,8.852,2011-03-11,Mars Needs Moms,5.7,299
2683,"[80, 28, 53]",49010,en,Hobo with a Shotgun,8.844,2011-05-06,Hobo with a Shotgun,5.9,300
2684,[35],85435,en,A Few Best Men,8.84,2011-10-14,A Few Best Men,5.8,247
2685,"[53, 80]",70670,no,Hodejegerne,8.836,2011-12-20,Headhunters,7.3,601
2686,[35],69778,en,A Good Old Fashioned Orgy,8.822000000000001,2011-09-02,A Good Old Fashioned Orgy,5.9,147
2687,"[18, 35]",82532,en,"Jeff, Who Lives at Home",8.821,2011-09-13,"Jeff, Who Lives at Home",6.2,320
2688,"[18, 53]",64639,en,Straw Dogs,8.749,2011-09-16,Straw Dogs,5.7,255
2689,[18],44754,en,Margaret,8.747,2011-09-30,Margaret,6.3,138
2690,"[28, 53, 14, 80]",57585,en,Elephant White,8.744,2011-05-17,Elephant White,5.1,108
2691,[35],69798,en,The Inbetweeners Movie,8.706,2011-08-20,The Inbetweeners Movie,6.2,517
2692,"[18, 10749]",64678,en,The Art of Getting By,8.695,2011-06-17,The Art of Getting By,6.5,752
2693,"[10752, 18]",50601,en,5 Days of War,8.689,2011-08-18,5 Days of War,5.7,102
2694,"[18, 80, 36]",88794,en,J. Edgar,8.628,2011-11-09,J. Edgar,6.2,1303
2695,"[878, 10402, 16, 12]",11049,en,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,8.613,2003-05-28,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,7.7,156
2696,"[99, 10402, 10751]",54518,en,Justin Bieber: Never Say Never,8.602,2011-02-11,Justin Bieber: Never Say Never,5.1,240
2697,"[10402, 99]",75964,en,George Harrison: Living in the Material World,8.59,2011-09-02,George Harrison: Living in the Material World,7.9,96
2698,"[28, 18]",55292,cn,新少林寺,8.537,2011-09-09,Shaolin,6.6,158
2699,[35],51481,en,Mean Girls 2,8.533999999999999,2011-01-23,Mean Girls 2,5.1,661
2700,"[35, 18]",59968,en,Our Idiot Brother,8.523,2011-08-26,Our Idiot Brother,6.1,527
2701,"[18, 53, 80, 9648]",72477,en,Texas Killing Fields,8.517000000000001,2011-10-14,Texas Killing Fields,5.8,237
2702,[18],60243,fa,جدایی نادر از سیمین,8.51,2011-12-29,A Separation,7.9,792
2703,"[27, 53]",58428,en,The Innkeepers,8.494,2011-12-30,The Innkeepers,5.5,324
2704,[35],57119,en,Jumping the Broom,8.477,2011-05-06,Jumping the Broom,6.0,103
2705,"[53, 27]",50698,en,Grave Encounters,8.475,2011-09-09,Grave Encounters,6.2,700
2706,"[10751, 28, 18]",43959,en,Soul Surfer,8.459,2011-04-08,Soul Surfer,7.0,688
2707,"[12, 28, 53]",46541,en,Game of Death,8.446,2011-02-15,Game of Death,5.1,69
2708,"[18, 35, 10749]",51991,fr,Les émotifs anonymes,8.445,2011-11-25,Romantics Anonymous,6.4,252
2709,"[12, 18]",49494,en,The Eagle,8.443,2011-02-11,The Eagle,6.1,694
2710,"[35, 10751]",70587,en,Spooky Buddies,8.418,2011-09-20,Spooky Buddies,5.1,47
2711,"[27, 53, 878]",50357,en,Apollo 18,8.384,2011-09-02,Apollo 18,5.0,486
2712,[18],44716,da,Hævnen,8.381,2011-04-01,In a Better World,7.3,187
2713,"[10770, 35, 10751]",81440,en,"Good Luck Charlie, It's Christmas!",8.366,2011-12-02,"Good Luck Charlie, It's Christmas!",6.3,188
2714,"[18, 878]",991,en,The Man Who Fell to Earth,8.335,2011-06-24,The Man Who Fell to Earth,6.5,227
2715,"[35, 18]",57157,en,Young Adult,8.335,2011-12-16,Young Adult,5.7,603
2716,"[18, 10749]",79120,en,Weekend,8.326,2011-09-22,Weekend,7.5,287
2717,"[35, 18, 14, 27, 9648]",45649,en,Rubber,8.318999999999999,2010-09-01,Rubber,5.9,417
2718,"[12, 16, 10751]",50087,ja,劇場版ポケットモンスター ダイヤモンド&パール 幻影の覇者 ゾロアーク,8.3,2011-02-05,Pokémon: Zoroark: Master of Illusions,6.5,86
2719,"[35, 10751]",58224,en,Mr. Popper's Penguins,8.292,2011-06-17,Mr. Popper's Penguins,5.8,1554
2720,"[10749, 35]",70868,en,I Don't Know How She Does It,8.271,2011-09-16,I Don't Know How She Does It,5.2,231
2721,[35],66129,fr,Les Tuche,8.265,2011-11-11,The Tuche Family,6.1,773
2722,"[35, 27, 878]",83896,en,Sand Sharks,8.25,2011-12-20,Sand Sharks,3.1,50
2723,"[16, 12, 14]",79433,da,Ronal Barbaren,8.241,2011-12-22,Ronal the Barbarian,6.2,140
2724,"[10751, 10402]",60405,en,Sharpay's Fabulous Adventure,8.237,2011-04-19,Sharpay's Fabulous Adventure,5.6,287
2725,"[14, 27]",46146,nb,Trolljegeren,8.221,2011-06-10,Troll Hunter,6.7,806
2726,"[53, 9648]",50671,en,The Resident,8.221,2011-02-18,The Resident,5.6,287
2727,"[35, 27]",79771,en,Chillerama,8.185,2011-10-14,Chillerama,5.7,50
2728,"[27, 9648, 53]",55045,en,Psych:9,8.18,2011-02-22,Psych:9,4.6,24
2729,[35],51447,fr,Potiche,8.171,2011-01-06,Trophy Wife,6.2,177
2730,"[18, 10749]",64586,en,Sleeping Beauty,8.168,2011-12-02,Sleeping Beauty,5.3,311
2731,"[28, 80, 18, 53]",70586,en,Setup,8.164,2011-11-04,Setup,4.9,225
2732,"[18, 53]",63493,en,The Ledge,8.16,2011-07-08,The Ledge,6.1,185
2733,[27],92395,en,Evidence,8.14,2011-02-28,Evidence,5.2,58
2734,"[53, 18, 27]",49950,en,The Roommate,8.134,2011-02-04,The Roommate,5.4,406
2735,"[16, 35, 10751]",65759,en,Happy Feet Two,8.131,2011-11-17,Happy Feet Two,5.9,754
2736,"[18, 36, 53]",61891,en,Anonymous,8.113999999999999,2011-10-28,Anonymous,6.4,434
2737,"[28, 35, 53]",57353,en,Cat Run,8.106,2011-04-01,Cat Run,5.8,60
2738,"[16, 28, 35, 10751]",57718,en,Megamind: The Button of Doom,8.076,2011-02-25,Megamind: The Button of Doom,6.0,72
2739,[27],70584,en,Hellraiser: Revelations,8.06,2011-10-18,Hellraiser: Revelations,3.1,90
2740,"[10752, 28, 53, 18]",58767,en,Sniper: Reloaded,8.059,2011-04-26,Sniper: Reloaded,5.1,58
2741,"[35, 18, 10402]",63710,en,Honey 2,8.009,2011-08-01,Honey 2,6.2,229
2742,"[28, 80, 35, 10749]",73500,en,You May Not Kiss the Bride,7.974,2011-04-05,You May Not Kiss the Bride,5.9,98
2743,[18],74308,en,Detachment,7.972,2011-04-25,Detachment,7.5,606
2744,"[16, 12, 18, 14]",79707,ja,星を追う子ども,7.959,2011-07-29,Children Who Chase Lost Voices,7.1,281
2745,"[12, 18]",58443,en,Blue Crush 2,7.959,2011-06-07,Blue Crush 2,5.7,55
2746,"[9648, 53, 18]",73358,en,Page Eight,7.956,2011-11-06,Page Eight,6.6,109
2747,[53],77495,es,Mientras duermes,7.9,2011-12-30,Sleep Tight,7.0,421
2748,[18],56831,en,The Sunset Limited,7.894,2011-02-12,The Sunset Limited,7.3,196
2749,"[28, 16]",79516,ja,鉄拳 ブラッド・ベンジェンス,7.89,2011-07-26,TEKKEN: Blood Vengeance,6.0,64
2750,"[35, 10749]",49012,en,Arthur,7.886,2011-04-08,Arthur,5.5,399
2751,"[27, 53]",65055,en,Shark Night 3D,7.879,2011-09-02,Shark Night 3D,5.0,245
2752,"[35, 18, 10749]",45156,en,A Little Bit of Heaven,7.87,2011-02-03,A Little Bit of Heaven,6.3,333
2753,"[28, 80, 53]",54445,en,S.W.A.T.: Firefight,7.864,2011-03-01,S.W.A.T.: Firefight,5.5,134
2754,"[18, 10749]",48303,fr,Copie conforme,7.858,2011-03-11,Certified Copy,7.2,149
2755,"[18, 35]",70695,en,Dirty Girl,7.856,2011-10-07,Dirty Girl,6.3,100
2756,"[12, 16, 35, 10751, 14]",77459,fr,Un monstre à Paris,7.852,2011-11-22,A Monster in Paris,6.6,603
2757,"[53, 28, 878]",121442,en,Ice 2020,7.834,2011-01-02,Ice 2020,5.5,22
2758,"[27, 28, 53]",48572,en,Red State,7.816,2011-09-23,Red State,6.1,472
2759,"[80, 18, 53]",44945,en,Trust,7.805,2011-04-01,Trust,6.6,556
2760,"[27, 878, 18]",38541,en,The Divide,7.778,2011-03-13,The Divide,5.9,302
2761,[18],81401,hu,A torinói ló,7.763,2011-10-13,The Turin Horse,7.9,134
2762,"[18, 28, 35, 10749]",73582,hi,Bodyguard,7.736000000000001,2011-08-31,Bodyguard,5.4,63
2763,"[18, 878, 10749]",51999,en,Perfect Sense,7.732,2011-01-24,Perfect Sense,6.8,539
2764,"[12, 35, 18, 10751, 10770]",60803,en,The Suite Life Movie,7.73,2011-03-25,The Suite Life Movie,5.9,264
2765,"[9648, 27, 53]",43552,en,Vanishing on 7th Street,7.718999999999999,2011-02-18,Vanishing on 7th Street,5.0,261
2766,"[99, 10751, 12]",57586,en,African Cats,7.709,2011-04-22,African Cats,7.1,105
2767,[35],52067,en,Cedar Rapids,7.694,2011-02-11,Cedar Rapids,6.0,206
2768,[18],71157,fr,Polisse,7.682,2011-11-11,Polisse,7.8,670
2769,"[28, 12, 16, 80, 9648]",69735,en,Batman: Year One,7.66,2011-10-18,Batman: Year One,7.2,408
2770,"[35, 18, 10749]",50217,en,From Prada to Nada,7.641,2011-01-28,From Prada to Nada,5.2,163
2771,"[18, 28, 80]",47931,pt,Tropa de Elite 2,7.631,2011-01-23,Elite Squad: The Enemy Within,7.7,821
2772,"[16, 14, 35, 878]",278427,en,Family Guy Presents: It's a Trap!,7.607,2011-05-22,Family Guy Presents: It's a Trap!,6.9,218
2773,"[18, 53, 80]",74536,en,The Son of No One,7.586,2011-11-04,The Son of No One,5.1,156
2774,"[18, 53, 27, 878]",73936,en,Retreat,7.584,2011-10-21,Retreat,5.6,134
2775,[28],71677,en,Assassination Games,7.58,2011-07-29,Assassination Games,6.0,156
2776,"[18, 9648]",72432,en,Puncture,7.577999999999999,2011-09-23,Puncture,6.8,183
2777,"[35, 18, 10749]",49022,en,Something Borrowed,7.567,2011-05-05,Something Borrowed,6.1,591
2778,[35],68637,fr,L'Élève Ducobu,7.566,2011-10-23,Ducoboo,4.8,206
2779,"[16, 10751]",77499,en,Barbie: A Perfect Christmas,7.557,2011-11-08,Barbie: A Perfect Christmas,5.9,133
2780,"[12, 28, 37]",68818,en,Blackthorn,7.547999999999999,2011-10-07,Blackthorn,6.7,111
2781,"[53, 9648, 80, 18]",70577,en,Faces in the Crowd,7.547000000000001,2011-10-25,Faces in the Crowd,5.9,234
2782,"[80, 35]",53172,en,Henry's Crime,7.523,2011-04-08,Henry's Crime,5.8,165
2783,[35],58231,en,Mardi Gras: Spring Break,7.52,2011-09-23,Mardi Gras: Spring Break,4.9,53
2784,"[35, 80, 18]",92591,en,Bernie,7.518,2012-04-27,Bernie,6.6,503
2785,"[28, 35, 27, 9648, 878, 53]",43935,en,Dylan Dog: Dead of Night,7.507999999999999,2011-11-01,Dylan Dog: Dead of Night,4.4,243
2786,"[18, 28, 53, 80, 10752]",62630,en,The Devil's Double,7.505,2011-07-29,The Devil's Double,6.7,291
2787,"[18, 10749]",100898,nl,"Noordzee, Texas",7.502000000000001,2011-12-20,North Sea Texas,7.2,108
2788,"[35, 18, 10749]",45658,en,Everything Must Go,7.492999999999999,2011-05-13,Everything Must Go,6.0,301
2789,[35],58858,fr,Le Marquis,7.486000000000001,2011-04-04,The Marquis,5.0,93
2790,"[12, 35, 10751, 14, 10770, 27]",63700,en,My Babysitter's a Vampire,7.478,2012-06-25,My Babysitter's a Vampire,6.0,129
2791,[16],79082,ja,ONE PIECE 3D 麦わらチェイス,7.468999999999999,2011-03-19,One Piece 3D: Straw Hat Chase,6.0,30
2792,"[10751, 14]",70338,en,"A Fairly Odd Movie: Grow Up, Timmy Turner!",7.457999999999999,2011-07-09,"A Fairly Odd Movie: Grow Up, Timmy Turner!",4.7,89
2793,"[28, 53]",48340,en,Sanctum,7.457000000000001,2011-02-04,Sanctum,5.9,515
2794,"[12, 18, 28, 36, 10752]",76349,zh,辛亥革命,7.437,2011-10-07,1911,5.5,62
2795,[35],79697,en,Butter,7.43,2011-09-04,Butter,5.8,220
2796,"[12, 16, 10751]",88557,ja,劇場版ポケットモンスター ベストウイッシュ ビクティニと白き英雄 レシラム,7.422000000000001,2011-12-03,Pokémon the Movie White: Victini and Zekrom,6.3,67
2797,"[18, 35, 10749]",49020,en,Submarine,7.412000000000001,2011-06-03,Submarine,7.4,770
2798,[99],58496,en,Senna,7.41,2011-01-21,Senna,8.3,437
2799,"[12, 28, 878]",41517,hi,Ra.One,7.41,2011-10-26,Ra.One,5.4,144
2800,[18],72213,en,Courageous,7.406000000000001,2011-09-30,Courageous,7.0,128
2801,"[28, 53, 878, 9648]",50765,en,Ticking Clock,7.397,2011-01-04,Ticking Clock,5.1,27
2802,"[18, 36]",46332,fr,Des hommes et des dieux,7.377000000000001,2011-02-25,Of Gods and Men,6.7,174
2803,"[35, 18]",46829,en,Barney's Version,7.357,2011-01-14,Barney's Version,7.2,210
2804,[18],50780,en,The Beaver,7.357,2011-05-05,The Beaver,6.3,464
2805,"[14, 878, 27]",50037,en,Beyond the Black Rainbow,7.331,2011-09-24,Beyond the Black Rainbow,5.9,150
2806,"[9648, 35, 80]",62046,en,Flypaper,7.33,2011-08-19,Flypaper,6.3,401
2807,"[878, 18]",77561,es,EVA,7.321000000000001,2011-11-11,EVA,6.5,199
2808,"[18, 53]",78182,ru,Елена,7.319,2011-06-06,Elena,7.3,92
2809,"[18, 35, 10749]",50848,fr,Le Nom des gens,7.295,2011-06-24,The Names of Love,7.4,159
2810,"[18, 36]",53596,es,También la lluvia,7.2860000000000005,2011-05-08,Even the Rain,7.0,134
2811,"[18, 10749]",47760,en,Restless,7.268,2011-09-16,Restless,6.4,258
2812,"[35, 10749, 18]",59861,en,Larry Crowne,7.261,2011-06-30,Larry Crowne,5.8,676
2813,[18],65229,fr,Tomboy,7.257999999999999,2011-11-16,Tomboy,7.2,295
2814,"[18, 10749]",76543,en,Tyrannosaur,7.234,2011-11-18,Tyrannosaur,7.4,213
2815,"[878, 18, 9648, 53]",86812,en,Sound of My Voice,7.212000000000001,2011-01-22,Sound of My Voice,6.4,169
2816,[18],47909,ko,시,7.202000000000001,2011-02-11,Poetry,7.6,94
2817,"[35, 18]",135647,en,The Details,7.196000000000001,2011-01-01,The Details,5.9,90
2818,"[27, 53]",56906,en,Husk,7.186,2011-01-28,Husk,5.4,125
2819,"[35, 18, 10751]",79113,en,A Princess For Christmas,7.183,2011-12-03,A Princess For Christmas,6.8,208
2820,[99],80767,en,Jiro Dreams of Sushi,7.162000000000001,2012-03-09,Jiro Dreams of Sushi,7.9,377
2821,"[18, 10752]",53457,fr,Elle s'appelait Sarah,7.132000000000001,2011-07-22,Sarah's Key,7.3,408
2822,"[28, 80, 53, 18]",51209,en,Kill the Irishman,7.13,2011-03-11,Kill the Irishman,6.9,274
2823,"[18, 28, 53]",75736,en,Catch.44,7.114,2011-12-09,Catch.44,5.0,160
2824,[35],67911,en,Bucky Larson: Born to Be a Star,7.109,2011-09-09,Bucky Larson: Born to Be a Star,4.2,79
2825,"[16, 28]",81003,en,Kung Fu Panda: Secrets of the Masters,7.107,2011-12-12,Kung Fu Panda: Secrets of the Masters,6.4,121
2826,[99],57276,de,Pina,7.086,2011-12-23,Pina,7.4,115
2827,"[27, 9648]",92182,en,Silent House,7.079,2011-01-21,Silent House,5.2,184
2828,[35],73937,en,The Big Year,7.077000000000001,2011-10-14,The Big Year,5.8,393
2829,"[35, 18]",63578,en,The Trip,7.068,2011-06-10,The Trip,7.0,159
2830,"[27, 9648, 878]",59115,en,Quarantine 2: Terminal,7.066,2011-06-16,Quarantine 2: Terminal,5.1,211
2831,"[18, 10752]",45054,en,There Be Dragons,7.058,2011-05-06,There Be Dragons,5.1,93
2832,"[16, 10751]",145316,en,Air Mater,6.999,2011-11-01,Air Mater,5.8,54
2833,"[18, 53, 9648]",65650,en,The Good Doctor,6.992999999999999,2011-04-23,The Good Doctor,5.5,90
2834,[35],53174,de,Kokowääh,6.989,2011-03-03,Kokowääh,6.4,156
2835,"[35, 10751, 12]",66923,en,Horrid Henry: The Movie,6.949,2011-07-29,Horrid Henry: The Movie,6.0,50
2836,"[18, 27, 9648, 53]",63311,es,La piel que habito,6.912000000000001,2011-10-14,The Skin I Live In,7.5,1503
2837,"[35, 10749]",51588,en,Prom,6.9110000000000005,2011-04-29,Prom,6.0,276
2838,"[18, 10749]",62580,fr,La Fille du puisatier,6.906000000000001,2011-07-20,The Well Digger's Daughter,6.8,100
2839,"[35, 16, 10751]",57089,en,Hoodwinked Too! Hood VS. Evil,6.906000000000001,2011-04-29,Hoodwinked Too! Hood VS. Evil,5.0,257
2840,"[9648, 878, 53]",98568,en,Enter Nowhere,6.899,2011-10-22,Enter Nowhere,6.7,83
2841,"[28, 53, 10749]",73454,en,X,6.869,2011-11-24,X,5.6,60
2842,"[28, 53]",41109,hi,Don 2,6.867999999999999,2011-12-23,Don 2,7.1,97
2843,[35],80379,en,Louis C.K.: Live at the Beacon Theater,6.8629999999999995,2011-12-10,Louis C.K.: Live at the Beacon Theater,8.1,120
2844,"[18, 14, 35]",73108,en,Teen Spirit,6.859,2011-08-07,Teen Spirit,5.8,168
2845,"[35, 18, 10749]",98545,en,"Peace, Love & Misunderstanding",6.822,2011-09-22,"Peace, Love & Misunderstanding",6.0,94
2846,"[18, 53]",89326,en,96 Minutes,6.815,2011-10-14,96 Minutes,5.6,36
2847,[18],84427,fr,L'Apollonide : Souvenirs de la Maison Close,6.806,2011-11-25,House of Tolerance,6.5,104
2848,"[18, 10749]",58446,en,Daydream Nation,6.8020000000000005,2011-05-06,Daydream Nation,5.9,97
2849,[18],65034,en,Too Big to Fail,6.742000000000001,2011-05-22,Too Big to Fail,7.1,95
2850,"[28, 9648, 53]",54271,en,The Big Bang,6.736000000000001,2011-02-03,The Big Bang,5.7,63
2851,[18],87368,fr,17 filles,6.7010000000000005,2011-10-10,17 Girls,5.5,199
2852,[27],47763,en,The Shrine,6.699,2011-07-15,The Shrine,5.7,121
2853,"[18, 10749]",76696,es,Medianeras,6.669,2011-10-26,Sidewalls,7.7,148
2854,"[28, 27, 878]",75735,en,Zombie Apocalypse,6.667000000000001,2011-10-29,Zombie Apocalypse,4.4,56
2855,"[18, 10749]",51241,fr,Les amours imaginaires,6.63,2011-02-25,Heartbeats,7.4,490
2856,"[18, 28, 53, 10752]",38540,en,Age of Heroes,6.5760000000000005,2011-09-09,Age of Heroes,5.6,92
2857,"[35, 18, 14]",38368,th,ลุงบุญมีระลึกชาติ,6.562,2011-03-02,Uncle Boonmee Who Can Recall His Past Lives,6.7,117
2858,"[35, 99]",74510,en,Kevin Hart: Laugh at My Pain,6.558,2011-09-09,Kevin Hart: Laugh at My Pain,7.4,76
2859,"[35, 10751, 14, 10749, 10770]",81393,en,12 Dates of Christmas,6.555,2011-12-11,12 Dates of Christmas,6.0,108
2860,[27],55861,en,The Task,6.544,2011-01-28,The Task,4.7,52
2861,"[18, 878]",54320,en,Love,6.529,2011-08-10,Love,5.3,103
